#ID_REF = 
#VALUE = Quantification
ID_REF	VALUE
8063011	2.67415
8019211	8.3875
8019250	10.561
7909529	5.74245
8058530	1.69312
8126184	2.2959
8088219	6.71655
7963845	3.50693
8097373	4.42443
7918550	3.41363
8093425	5.6755
8016155	6.53147
7996286	3.69622
8136388	7.74793
8092661	2.705
7931778	7.95804
7918725	7.0038
7983811	4.91952
8124273	8.20743
7954613	5.78006
7997245	6.01198
8107578	6.22258
8022420	1.82538
8160531	4.76669
8007363	3.67913
7950374	3.99436
8050805	4.14029
8017133	3.65899
7930880	2.4063
7918052	2.20469
7994659	7.77826
8110265	3.54123
8003149	4.04286
7990616	2.27707
8024557	6.36133
8099721	7.22864
8136315	2.91567
8160431	2.01465
8122881	1.16272
8024768	4.47586
7904158	3.34381
8170052	1.86997
8014169	3.03775
7919197	4.63412
8165610	3.73667
7942267	6.06378
7968637	6.79772
7962930	3.70513
8039389	2.76456
7959893	4.93233
8039413	7.84402
7990151	10.7515
8158823	1.72685
8138009	2.01195
8091715	5.32741
8034330	1.88894
8062134	2.89696
7963946	7.47588
8139966	4.57048
7967658	1.42952
7939158	6.49355
7932765	5.17958
8177195	1.6499
8107429	1.94818
8043324	7.23299
7967039	4.18812
7910142	3.75272
8021482	1.88006
8115300	2.42221
8150165	4.60121
7945864	4.70465
7940191	7.25573
7948679	10.17
8112666	4.74409
8129848	2.03336
8122807	2.84889
8078033	4.53854
8067585	5.87402
8095110	2.04804
8000603	7.89974
7980923	6.33259
8070896	3.87222
8153021	6.64334
8130553	2.61224
7942061	3.22268
8134777	3.80026
8124430	4.6503
7935251	6.66536
8118302	4.85625
8102440	2.46103
8030860	2.87579
7938758	1.51419
8097790	1.35544
7992125	4.85674
8176419	2.77022
8176117	6.68773
8014591	2.65275
7926819	1.87744
7978846	1.89754
7898998	2.13917
8046018	2.70185
8004880	5.80426
8124588	2.37965
7964985	2.31197
7994463	3.47093
8151684	1.90848
7951734	5.95254
8020653	2.43724
8114612	7.66649
7974814	2.14905
8038919	5.54572
7972692	2.76467
8102777	2.41305
8157582	10.343
8009243	5.77208
8121116	1.75865
7977736	5.77745
7957186	7.21617
8143417	6.64242
8068731	2.51446
8161537	5.63273
8101723	4.06288
7901038	8.87675
8001971	4.42477
8128726	3.3887
8101774	10.9208
8140852	2.18845
8169022	5.14951
7954398	1.75865
8146986	1.85579
8055950	1.45674
8020129	6.43744
7944603	4.3067
7930181	2.60636
8121212	4.25428
7972069	6.94519
7984276	4.3285
8129120	4.9343
8053158	6.0992
8151890	7.12168
7997765	4.49679
8082240	1.36443
8040419	3.20777
8098244	4.25647
8111814	4.33986
8060084	2.01581
7964203	6.55179
8136985	3.41109
8072160	4.01013
8087739	5.27326
7943376	1.88894
8012837	3.38679
7940491	3.39303
7912349	4.19954
8074070	5.04183
7994615	2.93735
8059350	4.87337
7986229	2.64576
8027556	6.25602
8004946	3.89708
8015095	1.79382
8114938	3.18243
8101212	9.3453
7903507	6.10196
8124164	2.10555
8169145	2.65275
8045857	3.67934
8102450	2.02537
8178205	8.01636
8052139	2.79902
8136610	1.82113
8119444	4.93086
8096845	2.13478
7903777	2.46027
8056572	1.5243
8130173	4.56085
7971931	1.61959
8145454	8.287
8027856	3.04219
8120402	5.1832
8035884	4.26909
8010405	8.9747
8156873	4.82113
8063382	3.15336
7976858	3.03118
7947496	2.76186
8062971	6.04457
7970241	4.35359
7929487	2.07593
8078920	2.48691
8067862	4.41456
8165552	4.48032
8117476	5.59619
7996516	3.66151
8054075	1.76584
8138718	2.29264
8114658	7.94945
8147785	6.19587
7936023	5.10534
8000329	6.15681
8147683	2.32836
7965467	10.4125
7915743	3.69368
7926706	3.25779
7906015	3.68122
7922598	1.82993
8088299	1.76883
7959995	6.22629
7947322	1.86247
8120269	3.35088
7901052	1.60734
8115375	5.58096
8048257	6.72974
8101000	4.2808
7998434	4.32245
8132715	3.17396
8022118	6.83481
7989735	7.55898
8095295	1.91318
7982066	1.23509
7934916	3.4696
8124280	3.21903
8149986	6.13949
7950530	1.33049
7980338	7.11853
7944834	1.95465
7938563	5.85329
8167013	2.37856
8144494	4.18983
7985409	5.07335
8178712	3.98007
7937476	9.46354
8081204	1.82997
7908204	2.3992
8119107	3.95845
7968703	7.04669
7952249	7.5486
7899480	6.2176
8062041	8.37533
7973972	3.10929
7956026	3.26348
7932407	2.1312
8154394	6.14909
8149109	3.18503
8076739	5.15078
8148674	4.78188
8109179	6.02901
8116504	3.62397
8091875	2.51446
8130622	5.84454
8094126	4.1415
7953924	2.10947
8077858	8.18113
8031700	4.21011
8123372	4.93379
8133845	1.58978
8042346	2.43989
8021342	2.46051
8145317	8.72362
7919596	2.04756
8149353	1.96004
8145636	5.6894
8013026	1.91289
7920409	8.27461
8067626	3.67242
8092095	6.71274
8039196	7.84229
8173581	2.85568
8159919	1.8242
8021783	5.38914
8153790	4.88754
8008795	4.65542
7937007	2.45182
8137228	6.03236
7981190	1.86759
8176323	2.29321
8100756	2.13602
8013858	3.2735
8089038	6.4301
8074836	2.59427
7930760	1.79726
8018379	4.48955
8153896	3.58451
8055239	4.8228
7934269	2.88773
8052882	4.52767
7933446	2.66962
8060020	3.4595
7948416	2.5398
8107090	6.27288
8000917	4.71578
8156278	3.80621
8154866	1.93014
7941610	4.8011
8117140	6.70443
8114548	1.50541
7951349	2.51446
8104996	2.88539
8003627	7.08841
8158998	2.09978
7925976	2.73436
7979957	1.91325
7925028	5.78447
8022506	3.01792
7956867	2.97315
7936856	7.49084
8128934	1.46438
7998494	4.65112
8136259	6.78857
7933379	1.81232
8153334	4.07648
8048898	4.77201
7967210	3.62643
7958582	5.65178
8167210	3.4664
8003840	5.64717
7926385	7.87176
7991503	4.13065
7971858	7.26539
7970735	5.23139
7970162	7.55727
7905553	2.37255
8153819	6.907
8114991	2.55564
7991401	6.02586
7932786	2.65275
7966223	2.95152
8088425	3.73211
8092239	1.49401
8150151	1.48761
8142977	1.3063
8029273	5.39709
8171762	8.82918
8010686	4.83992
8119874	5.81132
8011291	4.01966
7919825	7.94705
7921259	2.36052
7915297	5.27285
8085407	3.8735
8100984	4.23651
8148029	2.46467
7955606	5.6301
8038556	3.50118
7908993	5.62526
8163896	7.92046
8112560	7.73993
8030831	3.37286
7939839	8.75264
8105605	1.15246
8048024	1.70447
8146225	5.99863
8159379	5.66243
8062444	6.26071
8020086	3.98108
7901477	3.74621
8075897	3.44726
8153223	6.32373
8148973	3.28638
8043480	3.36643
8011407	7.58264
7929574	2.92918
7909681	2.11826
7939706	2.88803
8007471	7.31669
7988227	2.7546
8133167	5.73858
7986350	6.22107
7993296	4.43889
7905039	0.990573
7938183	2.20299
7961865	5.99706
8076113	2.44626
7906973	2.0344
7931469	5.64988
8150076	2.44848
8065240	1.59479
8063129	3.00999
8152240	3.78644
8177201	1.62329
8030706	7.13426
7916443	6.65727
7943690	4.62414
8029831	10.2478
7911092	6.15395
8132515	7.83723
8130447	2.44044
8041582	4.6381
8040034	3.7784
7986767	2.42816
7973660	6.35081
7913803	1.38116
7954997	8.41543
8117081	6.68177
7910520	7.52954
7987012	4.62366
7969828	2.65275
8139158	4.67242
8161556	3.08128
8149927	7.15343
7905163	6.57884
8030838	2.36967
7944363	2.34211
8062823	4.28929
8045321	8.34586
8014257	4.81442
7978103	2.37717
7947917	6.08661
7927056	2.12406
8160040	2.48837
7965855	5.30968
7953747	1.36149
8071559	5.4912
8102789	4.51952
7997755	5.34048
8065576	4.40134
7942372	5.17838
8177601	6.25716
8041759	3.79791
8076431	4.61818
8128606	4.43095
8064686	5.17583
8020321	2.8843
8011188	6.15698
7903092	5.367
8033352	3.44375
8012528	2.81072
8000034	2.35437
7939936	1.74333
7898300	3.49264
7922523	4.8707
8074748	8.18521
7964640	1.47006
7931561	5.32497
8175248	1.73146
8143088	5.75735
7950423	3.8808
7941863	4.15336
8016402	6.04544
7954602	3.53739
7934968	2.46487
8118242	2.5979
8154668	1.40622
8119196	2.1978
7961295	1.61946
8103906	3.32025
8067279	10.6074
8004184	5.76482
7959251	8.24529
7933078	1.72226
8033465	6.10685
7940070	6.53041
8043791	7.28652
8027279	5.41614
8101207	3.08562
8025766	7.20808
7990273	5.13894
8140556	2.60796
8063097	5.83158
7960771	3.9754
7924636	8.90064
8100478	4.4053
8144117	1.36149
7939569	3.88615
8027006	6.49613
8017057	2.14021
7922727	3.20538
8040949	5.18215
7973371	6.21238
7937973	2.31021
8038683	3.45023
8021363	3.84164
8028341	3.70915
8085768	4.19505
8016494	2.61553
8153065	1.4538
8054192	4.9877
8053231	5.62321
8061324	7.41256
7983924	1.14257
8176384	5.83291
8166447	3.08316
7973156	2.61568
8021727	8.44101
7941639	4.29915
8057700	6.24341
8175119	3.03315
8005104	2.44504
7981996	3.05259
7940079	8.14104
8038407	7.46434
8015735	2.2581
8048885	2.18018
8126153	2.89746
8054943	1.63738
8038804	4.64308
8106477	1.57879
8033097	4.6749
8120585	6.74306
7924967	1.69483
7904923	2.28889
7908867	8.1731
8165622	6.18708
8097751	1.3398
8058516	4.68927
8085206	6.47598
7971537	2.5638
7962703	4.61282
7989885	4.48938
7982938	4.23481
7998825	8.77143
7898112	3.79163
8136291	1.7058
7948420	10.2077
8152222	8.26135
8167971	2.18818
8055104	7.3355
8050031	2.86294
8166999	5.54644
7968333	4.90786
8137962	4.81704
8179291	3.38788
8178855	7.01509
8168958	4.72631
7968926	4.34552
8173457	6.77617
7957351	1.48156
8002403	4.55637
7942717	4.96963
8166104	4.13419
8108403	6.56184
8138668	1.60797
8139784	1.54493
7995479	6.15943
7907135	7.71647
8177323	3.24942
8147988	1.63567
8139826	3.98472
8077204	3.92257
7911056	2.52399
8001070	1.45162
8086120	2.43347
8023078	1.48761
8096459	1.29717
8139883	4.72634
8124689	4.62802
7942551	2.54316
8145097	2.02206
8046281	1.36646
8175263	2.42154
8078412	6.14868
7955719	7.34442
8099142	2.25799
8168998	3.07744
8019597	2.44974
8085749	1.53073
8075785	4.81211
7980246	4.31836
8010804	5.94234
8091243	2.65561
7965022	6.08824
8156112	3.6188
8014057	1.71494
8156982	5.02503
7981943	2.28748
8040113	5.01257
7935647	5.96529
8115366	0.98498
8130952	7.71646
7962327	4.38647
7942991	2.05376
8133314	5.77993
8105220	2.9516
7920470	1.36304
8156134	2.68633
8049729	4.70124
7922382	1.88479
8132212	1.53519
8030339	6.16483
8072358	4.80223
7982094	1.77327
8035315	5.52566
8043861	7.83076
8176280	1.18555
8014666	3.4664
8031650	2.10301
8167360	3.72775
8037003	4.27659
8024003	5.14832
8173926	1.88894
8058386	1.55787
7997533	6.22574
8137542	6.10785
8067792	5.49991
8013602	3.3878
8111757	2.15861
7905020	4.28128
7970325	3.70665
8071489	3.99852
7986755	3.51388
8171119	5.60426
8127754	3.07624
8114158	8.63098
7993114	4.94855
8162533	3.11262
7956894	2.40885
8174338	5.31134
8173627	2.58175
8018774	3.48165
8003639	6.56605
8044512	2.95164
7981383	5.20331
8131927	2.6307
7938702	6.10818
7977450	2.16552
8111960	1.99155
8046555	4.32274
7950012	3.69469
8054131	5.30445
7971222	4.90514
7951826	4.63618
7947248	1.79516
8133728	3.77186
8133095	5.88686
8051785	2.81635
7998637	7.3812
8119052	3.07061
8074335	2.686
8170648	4.60665
8154124	2.8512
8050656	2.20858
7900395	5.9428
8099008	4.92251
8140258	6.30174
7910950	7.33675
7914153	5.70428
8170513	2.41778
8067965	2.15471
7983648	3.38285
7953594	5.58497
7949545	5.43478
8045882	3.49891
7981824	9.28918
8121755	2.07777
8089801	7.67784
8077833	3.55523
7968002	1.32397
7956088	8.38916
7948470	5.48193
7908459	1.85807
7917902	2.08788
8089402	1.48238
8004510	11.6869
8174281	1.98701
8059650	5.98987
8005097	3.81822
8013268	3.5178
8141463	2.57716
7974425	6.29451
7926543	2.12402
8165843	2.44764
7980316	2.98768
8019181	5.485
8085999	8.86506
7925718	3.24417
7945974	2.83047
8141035	2.1669
8064539	3.06806
8063185	3.31812
8175492	5.61668
8053984	3.76556
8029996	4.53076
8002891	3.36443
8009073	1.40703
8027864	3.53753
8143663	4.49976
8036363	1.90311
7970569	3.52642
7958950	5.58174
7958375	2.60668
8138912	3.70233
8113278	2.08246
8104854	2.97362
8055269	1.31843
7949454	7.28378
7909992	7.6098
7922656	3.90844
8117187	2.728
8031122	5.75489
8137927	2.19292
7958051	3.77097
7909811	2.18026
8095703	2.21329
8147687	1.65094
8088478	6.61694
7984943	3.91986
8118116	6.67105
7978676	3.23342
8099121	7.56505
8098437	1.48238
8103508	6.72159
8071951	6.47859
8114468	1.88577
7957604	6.14781
7941961	7.68771
7925701	2.53118
7990714	3.05348
7944882	4.19355
7922029	4.44834
8063524	3.17135
8046836	1.63854
8043429	1.63142
7985119	5.6459
7976828	3.48892
8089128	6.70108
8034700	4.51189
8065032	5.65656
8070255	1.18697
8113358	4.12941
8152742	2.31116
8151617	5.03575
8063313	5.67833
8061944	4.11162
8064864	1.61781
7930996	7.8846
8124518	1.35031
7920912	6.92396
8128638	3.15168
7932445	1.76282
8169928	4.07302
7903478	3.98883
8046522	1.88236
7923131	6.99607
7898294	1.42512
7979615	3.61334
8179595	3.96171
8167774	4.03166
7947138	3.98336
7926059	2.82046
8055602	1.43056
8104319	3.94752
8057416	1.84109
7902850	1.88894
7910372	7.45279
8166784	3.10728
7959751	6.21944
8037856	5.64005
7902205	1.98834
7929858	6.22595
8137010	2.52079
7959070	7.17417
7910915	1.84024
8160769	3.79779
8168291	2.63731
8065762	6.53565
7936817	4.5141
7963353	4.08046
7918300	4.15198
7992552	6.85794
7917002	1.38446
8034851	7.47304
7972365	1.24331
7962199	1.6372
8103244	2.56072
7927031	1.75865
8144857	2.25816
8066619	7.17144
8092888	4.86385
8054712	1.84682
8032491	5.63388
7924897	5.17429
7997414	5.72908
7938485	6.83189
7974471	5.61767
7926152	4.83324
8072314	3.50368
8135172	5.22253
8167560	2.37026
7940341	2.82673
8059969	4.50055
8058346	1.47
8003578	2.8563
8081460	1.99133
7937707	3.41607
8144418	4.57103
8051422	4.56085
7900030	7.60773
8116020	8.05456
8040292	3.50018
8089694	2.25252
7941478	6.72403
8087731	5.36573
8027312	2.41055
8066557	2.36065
7997381	5.28318
7915277	5.99398
7921133	8.29428
8072796	4.11322
8046644	2.39592
7955991	1.84238
8136539	7.23426
8030733	2.62975
8149243	4.09965
8034416	8.40212
8179519	8.36865
8110018	3.64166
8169697	1.38498
8074210	1.9476
8049582	5.31583
8158542	3.35817
7949742	1.23741
8020903	7.19752
7924996	5.51219
8105409	1.2552
8144488	4.84794
8129880	4.67172
7954690	2.38834
8123274	6.24986
7940580	3.91598
7915592	1.36191
8179399	3.5104
8024864	6.25829
7898533	4.73007
8064042	6.2239
8012823	6.62938
7901091	4.88973
8123651	4.71081
8075585	8.14038
7947027	7.65908
7936576	2.59682
8007505	6.90733
8125048	6.7599
8044793	7.28514
7982688	4.06782
8020029	4.95593
7937993	2.85127
7936590	4.43576
7946015	2.00526
7939434	6.86073
8155602	2.51446
8110032	5.71087
8111998	2.69597
8070655	7.16061
7986922	3.1763
8084929	3.57338
7945740	6.55045
8015712	6.44378
7973008	1.74728
8083320	3.36255
7933821	3.70505
8001072	2.66609
8070321	3.12863
7971126	2.37469
7971367	1.5009
7957452	2.13708
8060599	5.71846
7911252	2.07254
8025414	8.24123
8003484	5.6101
8127370	2.34971
8147652	1.38906
8023448	2.65275
8105523	7.90689
7952388	3.72449
8144577	3.83939
8044541	2.85332
7984622	1.38012
8142765	3.79301
8055645	5.2143
8130191	4.1649
8018793	5.47306
8083616	3.24789
7994095	5.57515
8154627	2.10241
8019507	6.84551
8085914	5.42142
8124380	3.97092
8062944	2.07043
8028194	3.16701
8176469	1.60168
8173930	4.55778
8097938	3.00346
8000974	5.39163
7905746	2.52553
8129590	8.07572
8037251	2.64467
7940066	7.24133
8097773	3.33919
8028991	6.31229
8037459	2.04756
8096568	1.93376
8040742	5.80082
7907462	1.51414
7918900	3.05343
8046628	4.44879
7916654	4.02379
8173503	5.81187
8085393	2.88138
8071382	4.48153
8068399	1.48761
7987163	4.15825
8010139	7.27986
7995976	8.04653
7980616	3.32111
8083075	3.08184
7952335	2.09716
8049574	7.958
7980605	2.80176
8040103	7.05407
7984261	2.32337
8170260	2.54381
8088140	1.47382
8097529	4.60314
8029939	5.06585
8168886	2.49159
8003773	5.17481
7969613	2.76837
7937915	6.1791
8060792	3.45491
8036473	4.24724
8098707	4.35035
7964629	1.60099
8166140	6.91932
7996239	2.0043
7904478	2.5649
7918622	6.12176
8050763	6.70356
8034772	4.99273
7906720	10.0599
8136473	6.66899
8028016	5.03511
7948444	2.30351
7901675	2.31284
8142624	1.65207
8087513	3.4423
8062813	3.13349
8057711	1.75778
8163341	2.53178
8078380	2.31203
8065122	3.0848
8160478	4.48698
8066266	6.8891
7930524	6.18112
8175666	2.92972
8055085	3.99794
8125959	2.18027
8031825	5.70214
8081429	2.04335
7953385	11.4461
8104119	6.3668
8003226	2.20858
8122803	1.71375
7910651	5.81728
8083301	2.61907
7911754	7.64289
8135480	5.41948
8097470	2.27389
8037755	3.21903
8001131	1.49874
7976333	8.04323
8002854	6.23914
7971311	2.41161
7934777	1.30397
8037032	4.64124
7954356	1.87478
7952953	8.2283
8158771	3.49044
8155414	2.4243
8146647	1.60409
7982248	2.5649
8054154	5.32323
7986407	1.90364
7986325	1.35544
8138545	6.65222
8103540	1.36149
8151149	6.71333
7899069	2.71872
7926117	2.65275
8168447	7.14432
7905486	2.17468
8036110	3.63873
8117716	2.21669
8122405	2.74608
7898278	7.16654
8119473	3.68894
8177354	2.05108
8066542	2.16212
8046062	1.48761
8067593	6.93004
8100549	1.27436
8071819	4.60096
7981046	6.44983
8094130	4.07437
7963631	3.54728
8087210	7.33455
8074251	8.92224
8114193	7.77406
8033300	8.26569
7928316	1.6079
7956443	7.57747
7976263	3.10128
8050695	6.6942
7970704	5.03656
8167656	7.08194
7915331	3.27381
8175420	6.59495
8088820	5.68251
8079563	6.7936
7972840	5.77193
7921344	6.56333
7925821	1.70375
7934072	1.61993
8165890	3.34582
8157761	9.21676
8095185	2.25933
8068919	8.40242
7959473	5.8871
7958724	4.0317
7957654	6.74
8151367	1.53073
8118395	4.53843
8177507	4.42185
8027169	8.36473
8022914	6.67873
8177180	1.71894
7949719	6.51022
7946025	2.06801
8149629	2.86036
8069943	4.78858
7942769	3.52877
7918558	2.75938
7929952	1.88532
8177116	3.08562
7989313	2.03825
8119490	1.47743
7992775	6.67491
8132819	6.39074
8125752	7.92024
8078619	3.59978
8167201	4.09812
7909601	2.67081
7941444	5.1726
8173729	8.32781
8166824	1.98332
8146423	2.15559
7942562	5.44184
7916167	3.83385
8094704	8.46489
7993433	7.95884
7932160	8.29126
8171844	2.1984
8102371	2.49917
8156761	7.28215
8172119	6.38824
8019851	3.30146
8044161	8.39031
7911566	2.15206
8086139	1.73068
8110880	1.25716
8103998	4.88549
8063028	6.64925
7994692	6.84134
8074931	4.34959
8093112	7.3414
7934842	3.02107
8057615	2.16615
7941594	5.34469
8074642	3.49799
7901746	6.39003
8066745	2.01579
8103851	1.16848
7941621	7.32132
7907972	2.24602
8083523	6.58573
8039511	6.71328
8093332	1.64778
8073152	3.35721
7928994	1.53608
7964660	2.7139
8039025	3.33513
7910387	5.94753
8036656	5.14161
7963289	7.33633
7915902	2.93569
8137485	2.53174
8001924	7.35556
7925743	3.05951
7927167	2.03466
8039120	6.77253
8031931	3.24599
7919088	2.15491
8083324	6.99717
8000567	4.10373
8040815	3.40498
8002347	7.82115
8095214	4.88425
7992891	1.48761
7946180	5.03329
8037037	7.61021
8148982	3.12801
7964739	6.32935
8174677	6.50683
7941927	7.20299
8172453	6.12242
8055496	2.08749
7940762	3.18273
8043022	2.77566
8078272	6.38899
7926894	2.42763
8118111	6.47672
